,Unnamed: 0,age,job,marital,education,housing,contact,month,day_of_week,duration,previous,poutcome,y,Promotion
7298,7298,2,9,1,5,0,1,4,0,3,0,1,0,Yes
7299,7299,3,1,1,2,2,0,1,4,2,0,1,0,No
7300,7300,2,4,1,6,0,0,6,1,3,0,1,0,Yes
7301,7301,1,1,1,2,2,0,6,4,2,0,1,0,No
7302,7302,3,4,0,6,0,0,7,4,4,1,3,0,Yes
7303,7303,2,0,1,3,2,1,6,2,3,0,1,0,Yes
7304,7304,1,9,2,5,0,0,1,2,4,0,1,0,Yes
7305,7305,2,4,1,7,0,0,3,1,1,0,1,0,No
7306,7306,2,0,1,5,2,0,1,0,1,0,1,0,No
7307,7307,3,4,1,6,2,1,7,0,2,0,1,0,No
7308,7308,1,2,1,6,0,0,7,3,1,0,1,0,No
7309,7309,2,0,0,3,2,0,1,2,3,2,3,1,Yes
7310,7310,2,1,1,0,0,1,6,3,5,0,1,0,Yes
7311,7311,1,9,2,5,2,1,6,4,1,1,2,0,No
7312,7312,1,7,2,3,2,1,6,0,3,0,1,0,Yes
7313,7313,2,1,1,2,0,1,6,2,1,0,1,0,No
7314,7314,3,9,1,5,0,1,4,2,2,0,1,0,No
7315,7315,3,0,1,3,0,0,1,4,3,0,1,0,Yes
7316,7316,2,9,1,5,0,0,1,1,3,0,1,0,Yes
7317,7317,2,0,2,3,0,1,4,0,1,0,1,0,No
7318,7318,4,3,0,0,0,0,3,4,3,0,1,1,Yes
7319,7319,2,0,2,6,2,0,3,4,4,0,1,0,Yes
7320,7320,3,7,1,6,0,1,4,1,2,0,1,0,No
7321,7321,1,6,1,5,0,1,4,3,5,0,1,0,Yes
7322,7322,2,1,1,2,0,1,3,1,2,0,1,0,No
7323,7323,2,1,1,2,2,0,3,2,1,0,1,0,No
7324,7324,2,10,1,2,0,0,0,0,2,1,2,0,No
7325,7325,2,0,1,6,0,0,1,4,5,0,1,1,Yes
7326,7326,2,9,2,6,2,0,5,2,3,2,3,1,Yes
7327,7327,2,0,1,0,0,1,6,1,1,0,1,0,No
7328,7328,3,1,1,7,0,0,3,2,2,0,1,0,No
7329,7329,2,1,1,2,2,0,7,4,2,0,1,0,No
7330,7330,3,1,1,0,2,0,1,4,2,0,1,0,No
7331,7331,3,7,1,3,0,0,3,4,3,0,1,0,Yes
7332,7332,1,8,2,2,0,1,6,1,3,0,1,0,Yes
7333,7333,2,9,1,3,0,0,1,3,3,0,1,0,Yes
7334,7334,1,0,2,6,2,1,3,2,2,0,1,0,No
7335,7335,2,7,1,3,2,0,3,1,1,0,1,0,No
7336,7336,2,0,1,6,2,1,4,4,1,0,1,0,No
7337,7337,1,9,2,3,0,0,1,1,4,0,1,0,Yes
7338,7338,2,2,1,3,0,0,3,3,4,0,1,0,Yes
7339,7339,3,4,0,7,0,0,0,4,3,0,1,1,Yes
7340,7340,1,2,2,6,2,0,0,0,5,0,1,0,Yes
7341,7341,1,2,1,1,2,1,6,4,2,0,1,0,No
7342,7342,2,9,1,6,2,0,6,1,4,0,1,1,Yes
7343,7343,1,6,2,6,2,0,6,1,1,1,2,0,No
7344,7344,2,1,0,1,2,1,6,3,3,0,1,0,Yes
7345,7345,2,9,2,5,2,0,1,2,4,0,1,0,Yes
7346,7346,1,7,2,3,0,1,6,3,2,0,1,0,No
7347,7347,1,4,2,6,2,0,1,2,3,0,1,0,Yes
7348,7348,3,7,0,6,2,0,6,3,4,1,2,0,Yes
7349,7349,1,1,2,0,0,0,6,0,3,0,1,0,Yes
7350,7350,1,8,2,3,0,1,4,3,3,0,1,0,Yes
7351,7351,2,1,2,3,0,1,6,0,1,1,2,0,No
7352,7352,1,0,1,6,2,1,4,1,5,0,1,0,Yes
7353,7353,1,0,2,6,0,0,8,0,2,1,3,0,No
7354,7354,1,4,2,6,0,1,6,4,1,0,1,0,No
7355,7355,2,0,1,6,1,0,7,0,5,0,1,0,Yes
7356,7356,2,2,1,6,0,0,7,1,4,0,1,1,Yes
7357,7357,2,10,1,7,0,1,6,1,1,0,1,0,No
7358,7358,2,0,0,3,0,1,6,3,3,0,1,0,Yes
7359,7359,2,1,1,0,2,1,4,3,2,0,1,0,No
7360,7360,1,1,2,2,0,0,6,2,5,0,1,0,Yes
7361,7361,3,1,1,0,2,0,3,4,4,0,1,0,Yes
7362,7362,2,9,1,6,0,0,1,0,3,0,1,0,Yes
7363,7363,2,4,1,6,0,0,3,3,3,0,1,0,Yes
7364,7364,3,1,1,2,0,1,4,4,2,0,1,0,No
7365,7365,3,5,1,3,2,0,1,3,1,2,3,0,No
7366,7366,2,0,1,6,0,1,4,2,1,0,1,0,No
7367,7367,1,0,2,3,2,0,6,2,2,1,2,0,No
7368,7368,2,1,2,2,2,0,7,4,1,0,1,0,No
7369,7369,3,0,1,3,2,0,1,1,1,0,1,0,No
7370,7370,3,7,1,3,0,0,6,0,3,0,1,0,Yes
7371,7371,2,1,1,2,2,0,3,2,5,0,1,0,Yes
7372,7372,2,0,2,6,2,1,4,3,2,0,1,0,No
7373,7373,2,7,1,3,0,1,4,3,2,0,1,0,No
7374,7374,2,6,2,3,2,0,6,4,2,1,2,0,No
7375,7375,3,4,1,6,2,0,3,0,2,0,1,0,No
7376,7376,2,1,1,3,2,1,4,2,3,0,1,0,Yes
7377,7377,3,1,1,2,2,1,6,4,2,0,1,0,No
7378,7378,3,1,1,0,0,1,4,2,4,0,1,0,Yes
7379,7379,2,1,2,2,2,1,6,4,4,0,1,0,Yes
7380,7380,3,0,1,6,2,1,2,1,5,2,3,1,Yes
7381,7381,3,5,1,6,2,0,4,4,3,2,2,0,Yes
7382,7382,1,9,1,5,2,0,6,1,3,0,1,0,Yes
7383,7383,1,1,2,6,2,0,0,2,3,0,1,1,Yes
7384,7384,1,9,1,6,2,1,3,2,4,0,1,0,Yes
7385,7385,3,0,1,6,0,0,1,4,3,0,1,0,Yes
7386,7386,1,4,2,6,0,1,4,2,5,0,1,1,Yes
7387,7387,2,1,1,0,2,0,3,4,5,0,1,1,Yes
7388,7388,3,2,1,6,0,1,6,4,5,0,1,1,Yes
7389,7389,2,10,1,6,0,1,4,1,2,0,1,0,No
7390,7390,2,9,1,5,2,1,6,3,3,0,1,0,Yes
7391,7391,3,4,1,6,2,1,6,4,3,0,1,0,Yes
7392,7392,3,0,0,5,0,0,1,3,4,0,1,0,Yes
7393,7393,2,7,1,3,2,0,1,2,3,0,1,0,Yes
7394,7394,2,9,2,6,0,0,1,3,2,0,1,0,No
7395,7395,2,1,2,6,0,0,3,1,4,0,1,0,Yes
7396,7396,2,0,1,3,2,1,6,4,1,0,1,0,No
7397,7397,3,5,1,5,2,0,1,1,3,0,1,0,Yes
7398,7398,2,7,1,0,0,1,4,0,1,0,1,0,No
7399,7399,3,7,1,3,0,0,1,2,1,0,1,0,No
7400,7400,2,4,2,7,0,1,6,0,2,0,1,0,No
7401,7401,2,0,1,6,0,0,1,3,2,0,1,0,No
7402,7402,3,10,1,0,2,1,6,4,4,0,1,0,Yes
7403,7403,2,7,1,2,0,0,1,1,5,0,1,1,Yes
7404,7404,1,1,1,2,0,1,6,4,2,0,1,0,No
7405,7405,1,4,2,3,0,0,7,2,5,0,1,1,Yes
7406,7406,1,8,2,7,2,0,8,3,3,4,3,1,Yes
7407,7407,2,0,2,6,2,1,6,0,2,0,1,0,No
7408,7408,3,0,2,6,2,1,6,4,3,0,1,0,Yes
7409,7409,1,6,1,5,2,1,4,3,2,0,1,0,No
7410,7410,2,1,1,7,0,1,6,3,1,0,1,0,No
7411,7411,3,7,0,3,0,1,6,1,4,0,1,1,Yes
7412,7412,2,1,1,2,0,0,8,1,2,0,1,0,No
7413,7413,1,0,2,6,0,0,1,3,3,1,3,1,Yes
7414,7414,2,4,2,2,2,1,4,2,3,0,1,0,Yes
7415,7415,2,9,1,2,2,0,7,0,2,2,2,0,No
7416,7416,2,2,1,3,2,1,4,4,3,0,1,0,Yes
7417,7417,2,9,1,5,2,1,6,4,2,0,1,0,No
7418,7418,2,1,1,2,2,0,6,1,3,0,1,0,Yes
7419,7419,3,0,1,0,0,0,9,3,5,2,2,1,Yes
7420,7420,1,7,2,6,2,1,6,1,1,0,1,0,No
7421,7421,1,0,2,6,2,0,1,2,3,0,1,0,Yes
7422,7422,2,1,1,7,0,0,0,0,1,0,1,0,No
7423,7423,2,1,2,6,0,1,6,3,4,0,1,0,Yes
7424,7424,2,1,1,1,0,1,4,4,3,0,1,0,Yes
7425,7425,1,0,2,6,2,0,0,2,4,0,1,1,Yes
7426,7426,2,9,2,6,0,0,1,0,2,0,1,0,No
7427,7427,1,9,0,5,2,0,3,4,3,0,1,0,Yes
7428,7428,3,4,1,3,0,1,4,1,1,0,1,0,No
7429,7429,3,1,1,0,2,0,1,2,2,0,1,0,No
7430,7430,2,0,1,3,0,0,6,4,3,0,1,0,Yes
7431,7431,1,1,1,2,2,1,6,1,2,0,1,0,No
7432,7432,1,0,2,3,2,0,1,0,2,0,1,0,No
7433,7433,2,1,1,2,0,1,6,1,2,0,1,0,No
7434,7434,2,7,2,3,2,0,6,4,3,1,2,0,Yes
7435,7435,1,9,2,6,2,0,6,3,2,0,1,0,No
7436,7436,3,0,1,6,0,0,1,4,2,0,1,0,No
7437,7437,1,7,2,6,2,0,1,4,1,0,1,0,No
7438,7438,2,1,2,7,0,1,4,4,1,0,1,0,No
7439,7439,3,1,1,1,0,1,6,0,4,0,1,0,Yes
7440,7440,3,7,1,3,0,0,3,4,1,0,1,0,No
7441,7441,2,1,1,1,2,1,6,3,4,0,1,0,Yes
7442,7442,3,4,0,6,2,0,0,2,3,0,1,1,Yes
7443,7443,2,7,1,3,2,0,6,0,3,0,1,0,Yes
7444,7444,2,2,1,2,0,0,7,2,2,0,1,0,No
7445,7445,3,4,1,6,2,1,6,4,2,0,1,0,No
7446,7446,1,8,2,2,0,0,6,4,2,0,1,0,No
7447,7447,2,0,1,6,2,0,1,3,4,0,1,0,Yes
7448,7448,3,1,1,0,2,1,4,2,3,0,1,0,Yes
7449,7449,3,9,1,7,0,0,5,1,2,2,3,1,No
7450,7450,2,0,1,6,0,0,0,1,1,0,1,0,No
7451,7451,2,9,1,6,2,0,1,4,4,0,1,1,Yes
7452,7452,1,8,1,6,0,1,6,2,5,0,1,0,Yes
7453,7453,2,0,2,6,2,0,4,3,2,4,2,0,No
7454,7454,2,4,1,6,2,0,7,4,2,0,1,0,No
7455,7455,2,1,1,0,1,1,6,4,4,0,1,0,Yes
7456,7456,1,0,2,6,0,0,6,3,2,2,2,0,No
7457,7457,2,7,0,3,0,0,3,2,1,0,1,0,No
7458,7458,2,9,1,2,0,1,4,1,3,0,1,0,Yes
7459,7459,1,1,2,2,2,0,3,3,2,0,1,0,No
7460,7460,2,10,1,3,2,0,3,1,5,0,1,0,Yes
7461,7461,3,0,1,2,0,0,1,4,4,1,3,1,Yes
7462,7462,1,7,2,2,2,1,3,4,2,0,1,0,No
7463,7463,2,9,1,5,0,0,0,0,3,0,1,0,Yes
7464,7464,2,0,1,3,0,0,3,4,4,0,1,0,Yes
7465,7465,3,6,1,6,2,0,0,1,3,1,2,0,Yes
7466,7466,2,0,2,3,2,1,3,3,1,0,1,0,No
7467,7467,3,9,0,6,2,0,1,3,4,0,1,0,Yes
7468,7468,3,1,0,3,0,1,4,3,5,0,1,1,Yes
7469,7469,2,0,2,6,0,0,8,2,3,0,1,0,Yes
7470,7470,2,9,2,3,2,1,0,2,1,2,2,0,No
7471,7471,2,1,1,2,0,1,4,1,1,0,1,0,No
7472,7472,2,9,1,5,2,0,1,0,1,0,1,0,No
7473,7473,2,9,1,7,0,1,6,1,4,0,1,0,Yes
7474,7474,1,7,1,3,0,0,7,4,3,0,1,0,Yes
7475,7475,1,0,1,3,2,1,4,4,2,0,1,0,No
7476,7476,2,10,2,3,2,0,2,0,2,1,3,1,No
7477,7477,3,9,1,5,2,1,6,1,2,0,1,0,No
7478,7478,2,7,1,3,0,0,6,0,3,1,2,0,Yes
7479,7479,2,7,2,3,2,0,6,3,2,0,1,0,No
7480,7480,1,9,1,6,0,0,7,2,5,0,1,0,Yes
7481,7481,3,4,1,6,2,0,1,4,1,0,1,0,No
7482,7482,1,0,2,6,2,0,0,4,4,0,1,1,Yes
7483,7483,2,0,1,3,0,1,4,1,3,0,1,0,Yes
7484,7484,1,0,0,6,0,1,4,1,3,0,1,0,Yes
7485,7485,2,9,1,2,0,0,7,3,2,0,1,0,No
7486,7486,1,7,2,3,0,1,4,0,4,0,1,1,Yes
7487,7487,2,1,1,2,2,0,0,2,5,1,2,0,Yes
7488,7488,2,4,1,6,2,1,6,1,4,0,1,0,Yes
7489,7489,2,1,1,0,1,1,3,2,2,0,1,0,No
7490,7490,2,7,1,3,2,0,0,2,3,0,1,0,Yes
7491,7491,3,3,1,0,2,0,1,1,1,0,1,0,No
7492,7492,2,0,2,3,2,0,0,0,3,1,2,0,Yes
7493,7493,2,3,1,0,2,0,3,4,3,0,1,0,Yes
7494,7494,2,7,1,3,2,0,4,4,3,2,3,1,Yes
7495,7495,2,1,1,0,0,0,6,1,4,0,1,0,Yes
7496,7496,1,9,2,5,2,0,8,0,4,0,1,1,Yes
7497,7497,1,1,2,1,2,1,4,0,3,0,1,0,Yes
7498,7498,2,1,1,3,0,1,4,0,1,0,1,0,No
7499,7499,2,9,0,5,1,1,6,4,3,0,1,0,Yes
7500,7500,3,6,1,6,2,0,9,0,1,0,1,0,No
7501,7501,1,1,1,2,2,0,8,0,2,0,1,0,No
7502,7502,1,1,1,1,0,0,6,2,2,1,2,0,No
7503,7503,3,4,1,6,0,0,3,3,4,0,1,0,Yes
7504,7504,2,10,2,6,2,0,7,3,1,0,1,0,No
7505,7505,2,10,1,6,1,0,5,0,1,1,2,1,No
7506,7506,2,4,1,6,0,0,6,2,4,1,2,0,Yes
7507,7507,2,9,1,6,0,0,1,1,4,0,1,0,Yes
7508,7508,2,4,2,6,0,0,3,2,1,0,1,0,No
7509,7509,2,1,1,1,2,0,6,4,4,1,2,0,Yes
7510,7510,1,0,2,6,0,0,7,1,2,1,2,0,No
7511,7511,3,2,1,2,0,0,7,3,2,1,2,0,No
7512,7512,2,1,1,3,2,0,3,2,2,0,1,0,No
7513,7513,2,0,2,2,2,0,6,4,2,0,1,0,No
7514,7514,1,0,1,6,2,0,7,2,1,0,1,0,No
7515,7515,1,10,2,6,2,0,3,2,4,0,1,1,Yes
7516,7516,2,0,1,6,2,0,7,1,5,0,1,1,Yes
7517,7517,1,0,0,6,0,0,1,3,3,0,1,0,Yes
7518,7518,2,1,1,2,2,1,4,4,3,0,1,0,Yes
7519,7519,2,7,0,3,2,1,6,2,4,0,1,0,Yes
7520,7520,2,1,0,2,0,0,3,3,5,0,1,1,Yes
7521,7521,3,1,0,0,0,1,6,0,2,0,1,0,No
7522,7522,1,0,2,6,2,0,6,3,1,1,2,0,No
7523,7523,2,7,1,3,2,0,1,2,3,1,2,1,Yes
7524,7524,2,1,1,0,0,1,6,0,1,0,1,0,No
7525,7525,1,0,1,6,0,1,1,4,3,0,1,0,Yes
7526,7526,1,0,1,6,0,1,6,2,1,0,1,0,No
7527,7527,1,0,2,3,2,1,3,0,1,0,1,0,No
7528,7528,1,9,2,6,0,0,1,0,4,0,1,0,Yes
7529,7529,3,6,2,2,0,1,4,0,2,0,1,0,No
7530,7530,3,0,1,3,0,1,4,4,2,0,1,0,No
7531,7531,3,0,1,6,2,0,1,4,1,0,1,0,No
7532,7532,2,9,2,5,2,0,0,4,1,0,1,0,No
7533,7533,2,1,1,2,0,1,6,4,4,0,1,0,Yes
7534,7534,2,0,2,6,2,0,1,4,3,0,1,0,Yes
7535,7535,2,0,1,6,0,1,3,4,1,0,1,0,No
7536,7536,1,0,2,6,2,1,6,2,2,0,1,0,No
7537,7537,2,1,1,3,1,0,0,0,3,1,2,0,Yes
7538,7538,2,7,1,1,0,1,6,0,3,0,1,0,Yes
7539,7539,1,1,2,1,0,1,3,1,1,0,1,0,No
7540,7540,1,9,2,5,2,0,6,4,3,0,1,0,Yes
7541,7541,2,4,2,6,1,1,6,2,2,0,1,0,No
7542,7542,2,4,1,6,2,0,1,2,1,0,1,0,No
7543,7543,1,7,2,3,2,0,6,1,3,0,1,0,Yes
7544,7544,2,9,0,3,0,0,3,2,3,0,1,0,Yes
7545,7545,2,0,2,6,2,0,3,2,5,0,1,0,Yes
7546,7546,3,0,0,6,2,1,6,4,1,0,1,0,No
7547,7547,2,0,3,6,2,0,6,1,1,1,2,0,No
7548,7548,2,0,1,6,2,1,6,2,5,0,1,0,Yes
7549,7549,1,9,2,6,2,0,3,2,1,0,1,0,No
7550,7550,1,2,1,0,0,0,3,3,2,0,1,0,No
7551,7551,1,6,1,6,2,0,8,2,5,0,1,0,Yes
7552,7552,2,0,2,3,2,0,0,2,5,1,3,1,Yes
7553,7553,3,9,1,5,2,1,3,1,1,0,1,0,No
7554,7554,2,0,1,1,1,0,3,3,3,0,1,0,Yes
7555,7555,2,10,2,2,2,1,4,1,2,0,1,0,No
7556,7556,1,1,2,2,2,1,6,0,4,0,1,0,Yes
7557,7557,2,4,1,6,0,1,3,0,4,0,1,0,Yes
7558,7558,1,0,2,2,0,1,6,4,1,1,2,0,No
7559,7559,1,1,2,2,2,0,0,1,2,0,1,0,No
7560,7560,1,0,2,6,2,1,6,0,4,0,1,0,Yes
7561,7561,2,7,1,2,0,0,6,4,3,0,1,0,Yes
7562,7562,3,7,1,3,0,1,4,0,3,0,1,0,Yes
7563,7563,1,0,2,3,0,0,0,2,3,0,1,0,Yes
7564,7564,3,0,1,6,2,0,3,4,4,0,1,0,Yes
7565,7565,2,0,1,6,2,0,3,3,5,0,1,1,Yes
7566,7566,2,0,0,6,2,0,1,4,2,0,1,0,No
7567,7567,2,9,1,5,0,0,1,2,2,0,1,0,No
7568,7568,1,1,2,2,2,1,6,2,4,0,1,0,Yes
7569,7569,2,2,1,7,2,0,1,4,5,0,1,0,Yes
7570,7570,2,2,1,3,1,1,4,1,4,0,1,0,Yes
7571,7571,2,1,2,2,2,0,3,3,1,0,1,0,No
7572,7572,1,0,2,6,2,0,6,4,1,0,1,0,No
7573,7573,2,8,2,6,0,1,4,2,4,0,1,1,Yes
7574,7574,2,0,2,6,2,0,9,4,2,1,3,1,No
7575,7575,3,9,0,6,0,0,1,1,2,0,1,0,No
7576,7576,1,9,2,5,0,0,1,1,2,0,1,0,No
7577,7577,2,7,0,3,2,0,7,4,1,1,2,0,No
7578,7578,3,5,0,3,2,1,6,3,3,0,1,0,Yes
7579,7579,2,9,1,5,2,0,4,3,3,0,1,0,Yes
7580,7580,1,1,2,2,0,0,6,1,1,0,1,0,No
7581,7581,1,9,1,5,0,0,1,1,1,0,1,0,No
7582,7582,2,0,1,2,0,1,6,3,1,0,1,0,No
7583,7583,2,1,1,1,0,1,6,2,3,0,1,0,Yes
7584,7584,2,1,1,0,0,1,6,3,2,0,1,0,No
7585,7585,2,1,1,1,2,0,7,2,2,0,1,0,No
7586,7586,3,9,1,5,2,1,7,3,3,1,2,0,Yes
7587,7587,1,1,1,1,2,0,6,1,4,0,1,0,Yes
7588,7588,2,0,1,3,2,1,4,1,2,0,1,0,No
7589,7589,2,4,1,1,0,0,0,4,5,1,2,1,Yes
7590,7590,2,4,1,6,2,0,6,3,4,0,1,0,Yes
7591,7591,1,0,2,3,2,0,1,1,1,0,1,0,No
7592,7592,3,5,1,6,2,1,6,3,3,0,1,0,Yes
7593,7593,3,1,1,2,2,0,1,1,5,0,1,1,Yes
7594,7594,1,7,1,3,0,0,3,4,2,0,1,0,No
7595,7595,2,4,1,3,2,1,3,1,1,0,1,0,No
7596,7596,2,0,1,6,0,0,1,3,1,0,1,0,No
7597,7597,3,0,1,6,0,0,1,3,1,0,1,0,No
7598,7598,1,9,2,3,0,0,1,1,2,0,1,0,No
7599,7599,2,0,0,6,2,1,4,4,2,0,1,0,No
7600,7600,1,0,2,3,2,0,9,0,3,0,1,1,Yes
7601,7601,3,9,0,5,2,0,1,2,2,0,1,0,No
7602,7602,3,2,2,2,0,1,6,3,2,0,1,0,No
7603,7603,2,9,1,3,2,0,1,1,1,0,1,0,No
7604,7604,2,9,1,5,2,0,3,2,4,0,1,0,Yes
7605,7605,2,6,1,6,0,0,1,2,2,0,1,0,No
7606,7606,2,0,1,6,0,1,4,4,4,0,1,0,Yes
7607,7607,1,1,2,2,0,1,6,1,4,0,1,0,Yes
7608,7608,2,0,1,3,2,0,6,2,1,0,1,0,No
7609,7609,2,9,1,5,2,1,6,3,4,0,1,0,Yes
7610,7610,3,2,0,6,2,1,4,1,1,0,1,0,No
7611,7611,2,0,1,3,0,1,6,3,3,0,1,0,Yes
7612,7612,2,7,1,1,0,1,4,0,1,0,1,0,No
7613,7613,1,2,1,1,0,0,6,3,2,0,1,0,No
7614,7614,2,0,1,6,2,1,4,0,4,0,1,0,Yes
7615,7615,2,0,2,3,0,0,3,0,4,0,1,0,Yes
7616,7616,1,0,1,6,0,0,1,0,1,0,1,0,No
7617,7617,3,9,2,7,1,1,6,3,1,0,1,0,No
7618,7618,1,10,1,1,0,1,4,3,3,0,1,0,Yes
7619,7619,2,9,1,5,0,0,9,4,4,0,1,1,Yes
7620,7620,1,1,1,2,0,0,3,0,3,0,1,0,Yes
7621,7621,2,9,1,7,0,1,6,2,5,0,1,1,Yes
7622,7622,1,0,2,6,2,1,6,0,4,0,1,0,Yes
7623,7623,2,9,2,5,0,0,6,0,5,0,1,0,Yes
7624,7624,3,4,1,6,2,0,1,3,3,0,1,0,Yes
7625,7625,1,6,2,6,2,0,7,2,1,3,3,0,No
7626,7626,1,0,2,3,2,0,3,1,2,0,1,0,No
7627,7627,1,0,2,6,0,0,0,2,4,0,1,1,Yes
7628,7628,2,0,0,3,2,0,6,1,2,1,2,0,No
7629,7629,3,1,1,2,2,0,6,0,4,1,2,0,Yes
7630,7630,2,1,1,2,2,0,6,4,3,1,3,0,Yes
7631,7631,2,9,2,6,2,1,4,3,3,0,1,0,Yes
7632,7632,1,8,2,7,0,0,7,1,2,2,3,0,No
7633,7633,2,1,2,2,2,0,7,1,1,1,2,0,No
7634,7634,1,9,2,6,0,0,6,1,3,0,1,0,Yes
7635,7635,2,7,1,6,0,0,7,4,3,0,1,0,Yes
7636,7636,3,5,1,0,2,0,1,2,3,0,1,0,Yes
7637,7637,2,4,1,3,0,1,6,4,1,0,1,0,No
7638,7638,2,6,2,5,2,0,6,0,1,1,2,0,No
7639,7639,1,1,1,2,0,1,7,3,3,0,1,0,Yes
7640,7640,1,7,1,1,0,1,6,2,5,0,1,1,Yes
7641,7641,3,0,1,6,0,0,6,1,3,0,1,0,Yes
7642,7642,1,0,2,6,2,0,7,2,3,0,1,0,Yes
7643,7643,1,9,2,5,2,1,6,4,3,1,2,0,Yes
7644,7644,2,1,1,0,2,0,1,2,2,0,1,0,No
7645,7645,1,8,2,3,0,0,1,4,1,3,2,0,No
7646,7646,1,0,2,6,2,1,3,0,4,0,1,0,Yes
7647,7647,1,7,1,3,2,1,3,3,2,0,1,0,No
7648,7648,2,2,1,2,2,0,7,1,2,0,1,0,No
7649,7649,2,0,1,6,2,0,1,2,3,0,1,0,Yes
7650,7650,2,2,1,6,2,1,6,0,4,0,1,1,Yes
7651,7651,2,1,0,2,1,1,6,0,1,0,1,0,No
7652,7652,2,6,2,6,2,0,3,4,4,0,1,0,Yes
7653,7653,3,9,0,5,0,0,3,3,2,0,1,0,No
7654,7654,2,7,1,3,0,0,6,4,4,1,2,0,Yes
7655,7655,1,7,1,3,2,0,7,4,1,1,3,0,No
7656,7656,2,0,2,3,0,0,0,0,3,0,1,0,Yes
7657,7657,1,7,2,6,2,0,6,3,1,1,2,0,No
7658,7658,2,4,1,2,0,0,6,4,1,1,2,0,No
7659,7659,1,3,2,6,2,0,6,3,1,0,1,0,No
7660,7660,3,0,0,6,2,0,0,4,4,1,2,0,Yes
7661,7661,3,1,1,0,2,0,6,4,4,0,1,1,Yes
7662,7662,2,0,1,6,0,0,6,1,4,0,1,1,Yes
7663,7663,2,1,0,2,2,0,3,3,2,0,1,0,No
7664,7664,2,3,2,3,2,0,0,1,2,1,2,0,No
7665,7665,1,1,1,2,2,1,6,0,4,0,1,0,Yes
7666,7666,2,4,2,6,2,0,7,4,3,1,2,0,Yes
7667,7667,1,0,2,2,0,0,6,1,2,1,2,0,No
7668,7668,2,7,1,3,2,0,3,0,2,0,1,0,No
7669,7669,1,6,2,6,0,0,6,0,3,1,2,0,Yes
7670,7670,3,9,1,5,2,0,7,1,1,0,1,0,No
7671,7671,2,1,1,2,0,0,6,0,1,1,2,0,No
7672,7672,1,8,2,3,2,0,6,3,2,0,1,1,No
7673,7673,3,5,0,3,0,0,3,1,4,0,1,0,Yes
7674,7674,2,9,1,5,2,0,1,0,1,0,1,0,No
7675,7675,2,0,1,6,0,1,4,2,2,0,1,0,No
7676,7676,1,9,2,6,2,0,1,2,5,0,1,1,Yes
7677,7677,2,9,2,5,2,0,1,2,4,0,1,0,Yes
7678,7678,2,0,2,3,2,1,6,0,5,0,1,1,Yes
7679,7679,2,0,1,6,2,0,7,0,2,0,1,0,No
7680,7680,1,1,1,1,2,0,6,2,1,0,1,0,No
7681,7681,2,4,2,6,2,1,6,0,4,0,1,0,Yes
7682,7682,2,0,1,6,2,0,1,1,2,0,1,0,No
7683,7683,1,0,0,3,2,1,6,2,2,0,1,0,No
7684,7684,2,7,2,2,0,1,6,0,3,0,1,0,Yes
7685,7685,2,10,1,2,2,0,4,1,3,0,1,0,Yes
7686,7686,2,9,1,1,0,1,4,1,2,0,1,0,No
7687,7687,1,7,1,1,1,0,7,3,4,0,1,0,Yes
7688,7688,1,7,2,3,2,1,6,4,1,0,1,0,No
7689,7689,3,0,1,6,2,0,3,2,2,0,1,0,No
7690,7690,2,9,1,5,0,1,6,0,4,0,1,0,Yes
7691,7691,1,0,2,6,0,1,0,2,1,0,1,0,No
7692,7692,2,0,1,3,0,0,7,3,3,1,2,0,Yes
7693,7693,3,6,1,6,2,1,6,3,5,0,1,0,Yes
7694,7694,3,10,1,2,0,0,1,0,1,0,1,0,No
7695,7695,3,1,1,0,2,1,6,3,1,0,1,0,No
7696,7696,2,1,1,2,0,0,3,1,2,0,1,0,No
7697,7697,2,1,1,1,2,0,3,4,3,0,1,0,Yes
7698,7698,2,0,1,5,2,0,6,1,4,0,1,0,Yes
7699,7699,3,5,1,2,2,0,1,3,5,0,1,1,Yes
7700,7700,2,1,1,1,2,0,6,1,4,0,1,0,Yes
7701,7701,1,0,2,6,2,1,6,4,1,0,1,0,No
7702,7702,2,7,1,2,2,0,6,3,3,0,1,0,Yes
7703,7703,2,7,0,3,0,1,4,1,2,0,1,0,No
7704,7704,2,0,2,6,2,1,6,0,2,0,1,0,No
7705,7705,1,1,1,1,0,1,6,3,1,0,1,0,No
7706,7706,2,4,1,6,2,1,4,2,2,0,1,0,No
7707,7707,1,2,2,6,0,1,3,3,3,0,1,0,Yes
7708,7708,2,9,2,5,2,0,6,1,3,1,2,0,Yes
7709,7709,2,4,1,1,2,1,6,1,5,0,1,0,Yes
7710,7710,3,0,1,6,0,0,6,2,3,0,1,0,Yes
7711,7711,1,0,1,6,2,0,6,0,2,1,2,0,No
7712,7712,1,9,2,5,0,0,1,3,4,0,1,0,Yes
7713,7713,2,4,1,6,0,0,6,2,4,0,1,1,Yes
7714,7714,3,0,0,6,2,0,7,0,1,1,2,0,No
7715,7715,2,2,1,5,2,1,4,3,1,0,1,0,No
7716,7716,3,0,1,3,2,0,7,3,2,0,1,0,No
7717,7717,3,9,1,5,0,0,6,1,3,0,1,1,Yes
7718,7718,2,1,1,5,0,1,1,1,3,0,1,0,Yes
7719,7719,1,8,2,6,0,1,6,2,1,0,1,0,No
